"Name","activation","batch_size","hidden_layers","lr","max_epochs","optimizer","epoch","f1_score_val_final","precision_val_final","recall_val_final","accuracy_val_final","Agent","State","Notes","User","Tags","Created","Runtime","method","metric.name","parameters.activations","parameters.batch_sizes","parameters.hidden_layerss","parameters.lrs","parameters.max_epochss","parameters.optimizers","train_accuracy","train_f1","train_loss","train_precision","train_recall","validation_accuracy","validation_f1","validation_loss","validation_precision","validation_recall"
"bgd_sigmoid_2_0.002_32_200","sigmoid","32","[16,8]","0.002","200","bgd","200","0.011299434836732744","0.005847953165076435","0.16666662500001042","0.03508771929824561","","finished","-","","","2024-10-07T14:58:01.000Z","13","","","","","","","","","0.02735229759299781","0.008874689366969068","2.959539117318917","0.004558716260511981","0.16666666000000027","0.03508771929824561","0.011299434836732744","2.8239285763981954","0.005847953165076435","0.16666662500001042"
"bgd_sigmoid_2_0.01_32_800","sigmoid","32","[8,16]","0.01","800","bgd","800","0.1458458535106654","0.13262251878577103","0.16199812920985393","0.412280701754386","","finished","-","","","2024-10-07T14:31:31.000Z","10","","","","","","","","","0.4256017505470459","0.1523370315643405","1.1695343494679618","0.13826326823480187","0.16960061056158726","0.412280701754386","0.1458458535106654","1.231333486181183","0.13262251878577103","0.16199812920985393"
"bgd_sigmoid_2_0.002_32_200","sigmoid","32","[8,16]","0.002","200","bgd","200","0.03979577646315944","0.02240565775835888","0.1777776103705371","0.017543859649122806","","finished","-","","","2024-10-07T14:52:54.000Z","9","","","","","","","","","0.015317286652078774","0.023063930447783567","2.290089083526803","0.012373737065063523","0.16951565560243134","0.017543859649122806","0.03979577646315944","2.2790740387137127","0.02240565775835888","0.1777776103705371"
"bgd_tanh_2_0.002_32_200","tanh","32","[8,16]","0.002","200","bgd","200","0.17616444550712904","0.24768080541083817","0.13669467178683273","0.21052631578947367","","finished","-","","","2024-10-07T14:46:03.000Z","9","","","","","","","","","0.2199124726477024","0.13036467190186915","2.1077752186536056","0.1535148765325191","0.11328167614931069","0.21052631578947367","0.17616444550712904","2.082464905143562","0.24768080541083817","0.13669467178683273"
"bgd_tanh_3_0.002_32_200","tanh","32","[8,8,8]","0.002","200","bgd","200","0.19220475690968175","0.18948411654223005","0.19500466206873623","0.3771929824561403","","finished","-","","","2024-10-07T14:05:13.000Z","10","","","","","","","","","0.39606126914660833","0.19216467677611737","1.5859783782359804","0.18319703453603176","0.20205545381322457","0.3771929824561403","0.19220475690968175","1.68642013971712","0.18948411654223005","0.19500466206873623"
"bgd_tanh_2_0.01_32_200","tanh","32","[16,8]","0.01","200","bgd","200","0.26195785390685083","0.2799072364926572","0.24617179632089456","0.5964912280701754","","finished","-","","","2024-10-07T14:09:00.000Z","9","","","","","","","","","0.5470459518599562","0.24239136980651693","1.1739424897473527","0.24138665287220315","0.24340448550935015","0.5964912280701754","0.26195785390685083","1.177003172879236","0.2799072364926572","0.24617179632089456"
"bgd_sigmoid_2_0.002_32_200","sigmoid","32","[8,16]","0.002","200","bgd","200","0.10429447724792051","0.07589285646524235","0.16666666339869288","0.4473684210526316","","finished","-","","","2024-10-07T14:44:16.000Z","4","","","","","","","","","0.4234135667396061","0.13989941202885167","1.680380616391679","0.1209534317284335","0.16588311681937018","0.4473684210526316","0.10429447724792051","1.7023910420501989","0.07589285646524235","0.16666666339869288"
"bgd_tanh_2_0.002_32_200","tanh","32","[8,16]","0.002","200","bgd","200","0.1810952149821795","0.16655801526903308","0.19841269415544005","0.49122807017543857","","finished","-","","","2024-10-07T14:30:00.000Z","5","","","","","","","","","0.4901531728665208","0.18237657411450345","1.7621729427449615","0.16993327480318596","0.19678616616626296","0.49122807017543857","0.1810952149821795","1.79278922125105","0.16655801526903308","0.19841269415544005"
"bgd_tanh_3_0.002_32_200","tanh","32","[8,8,8]","0.002","200","bgd","200","0.19365463859282392","0.17439667365535513","0.2176937341275209","0.3508771929824561","","finished","-","","","2024-10-07T14:05:52.000Z","8","","","","","","","","","0.31072210065645517","0.20225595703911012","1.8428934913737804","0.1871770439216095","0.2199772419214028","0.3508771929824561","0.19365463859282392","1.8003005532758392","0.17439667365535513","0.2176937341275209"
"bgd_tanh_3_0.002_32_200","tanh","32","[8,8,8]","0.002","200","bgd","200","0.1788213553233191","0.12918870820801046","0.29038265063558427","0.3333333333333333","","finished","-","","","2024-10-07T14:15:02.000Z","11","","","","","","","","","0.3687089715536105","0.19420891540528448","2.322009010979275","0.16297709244032796","0.24024850747798465","0.3333333333333333","0.1788213553233191","2.4252459914372633","0.12918870820801046","0.29038265063558427"
"mbgd_sigmoid_2_0.05_16_200","sigmoid","16","[16,16]","0.05","200","mbgd","106","0.2512364052277446","0.24901153373142837","0.2535013927751496","0.5526315789473685","","finished","-","","","2024-10-07T14:19:09.000Z","4","","","","","","","","","0.5929978118161926","0.29232070898719215","0.9534140709314328","0.2852449877277721","0.2997563969099079","0.5964912280701754","0.27584927394162606","0.9747292568057028","0.27136380528062326","0.280485518640607"
"bgd_tanh_2_0.002_32_200","tanh","32","[16,8]","0.002","200","bgd","200","0.21081692082970344","0.19965884257277064","0.22329597739502377","0.45614035087719296","","finished","-","","","2024-10-07T14:44:50.000Z","8","","","","","","","","","0.3949671772428884","0.22819288136866336","1.4306921431188515","0.26074776031475116","0.20286480505800575","0.45614035087719296","0.21081692082970344","1.36063731153545","0.19965884257277064","0.22329597739502377"
"mbgd_relu_1_0.05_16_800","relu","16","[16]","0.05","800","mbgd","38","0.2612450382481754","0.26040403028850195","0.2620914960934442","0.5877192982456141","","finished","-","","","2024-10-07T14:00:48.000Z","5","","","","","","","","","0.6017505470459519","0.25884061370696637","0.9394234396523912","0.27142037491637816","0.24737529134427208","0.5964912280701754","0.299828606817017","0.9674939477042168","0.36904744864949257","0.25247431705565904"
"bgd_sigmoid_3_0.01_32_200","sigmoid","32","[8,8,8]","0.01","200","bgd","200","0.15369676288138834","0.14159020004657563","0.16806722356197387","0.4473684210526316","","finished","-","","","2024-10-07T14:44:27.000Z","8","","","","","","","","","0.4288840262582057","0.16104944364738777","1.2310330457016736","0.15429984551900408","0.16841655446314874","0.4473684210526316","0.15369676288138834","1.2510709289337687","0.14159020004657563","0.16806722356197387"
"bgd_signum_3_0.002_16_800","signum","16","[8,8,8]","0.002","800","bgd","800","0.10956443100515996","0.10252100095473582","0.11764705604987098","0.2631578947368421","","finished","-","","","2024-10-07T14:51:47.000Z","10","","","","","","","","","0.2811816192560175","0.11882662519754542","2.3148457354535936","0.1216558719966095","0.11612598232363246","0.2631578947368421","0.10956443100515996","2.2938165342410675","0.10252100095473582","0.11764705604987098"
"bgd_sigmoid_2_0.01_32_800","sigmoid","32","[8,16]","0.01","800","bgd","800","0.15674188644902254","0.14219576459094446","0.17460317091280966","0.43859649122807015","","finished","-","","","2024-10-07T14:36:17.000Z","8","","","","","","","","","0.42669584245076586","0.15563806414614392","1.1859451248159047","0.1425829111697461","0.17132488498454135","0.43859649122807015","0.15674188644902254","1.1962941630029662","0.14219576459094446","0.17460317091280966"
"mbgd_sigmoid_2_0.002_32_200","sigmoid","32","[8,16]","0.002","200","mbgd","200","0.1894428236389956","0.17218136907033962","0.2105508826262532","0.5350877192982456","","finished","-","","","2024-10-07T14:25:47.000Z","4","","","","","","","","","0.5021881838074398","0.17974831186254353","1.1569707123503108","0.16323199381454556","0.19998323408064636","0.5350877192982456","0.1894428236389956","1.1977861534985843","0.17218136907033962","0.2105508826262532"
"mbgd_sigmoid_2_0.01_32_200","sigmoid","32","[16,16]","0.01","200","mbgd","200","0.2115929523794826","0.19191918853784065","0.2357609660321646","0.5877192982456141","","finished","-","","","2024-10-07T14:48:28.000Z","4","","","","","","","","","0.5831509846827133","0.25283250455343464","1.0139864325629315","0.26890140876374574","0.23857578688161163","0.5877192982456141","0.2115929523794826","1.0528975237547464","0.19191918853784065","0.2357609660321646"
"mbgd_sigmoid_2_0.002_32_800","sigmoid","32","[16,8]","0.002","800","mbgd","800","0.13489665268484682","0.12280701517774706","0.14962651412296954","0.3771929824561403","","finished","-","","","2024-10-07T14:20:28.000Z","12","","","","","","","","","0.4059080962800875","0.1859265767591454","1.1301027871705862","0.21721357931753177","0.16251783767764097","0.3771929824561403","0.13489665268484682","1.190004142084779","0.12280701517774706","0.14962651412296954"
"mbgd_sigmoid_2_0.002_32_200","sigmoid","32","[16,8]","0.002","200","mbgd","200","0.13030141889374572","0.11756992734427224","0.14612511371476702","0.3771929824561403","","finished","-","","","2024-10-07T14:50:33.000Z","9","","","","","","","","","0.3741794310722101","0.13088770714942635","1.1533058846426687","0.117217303584575","0.1481676815192038","0.3771929824561403","0.13030141889374572","1.180425923582363","0.11756992734427224","0.14612511371476702"
"bgd_tanh_3_0.002_32_200","tanh","32","[8,8,8]","0.002","200","bgd","200","0.11657034964501652","0.09769268115850915","0.14449112693541474","0.38596491228070173","","finished","-","","","2024-10-07T14:06:41.000Z","5","","","","","","","","","0.4102844638949672","0.16127571835676874","1.462274562450205","0.15718804118447088","0.1655816720142041","0.38596491228070173","0.11657034964501652","1.4665981848373066","0.09769268115850915","0.14449112693541474"
"mbgd_tanh_2_0.002_32_800","tanh","32","[8,16]","0.002","800","mbgd","800","0.288820427554695","0.2936216864465189","0.284173661387418","0.631578947368421","","finished","-","","","2024-10-07T14:20:10.000Z","12","","","","","","","","","0.6039387308533917","0.28437174001532467","0.9235797932276336","0.28823934801920986","0.28060654923474265","0.631578947368421","0.288820427554695","0.9750702437584872","0.2936216864465189","0.284173661387418"
"bgd_sigmoid_2_0.002_32_200","sigmoid","32","[8,8]","0.002","200","bgd","200","0.08974358859303092","0.06140350823330256","0.16666666269841282","0.3684210526315789","","finished","-","","","2024-10-07T14:40:40.000Z","12","","","","","","","","","0.4026258205689278","0.09568382720382138","1.300728312201631","0.06710430335473636","0.1666666662137681","0.3684210526315789","0.08974358859303092","1.3072865859096294","0.06140350823330256","0.16666666269841282"
"sgd_sigmoid_3_0.002_32_800","sigmoid","32","[8,8,8]","0.002","800","sgd","800","0.28595139248588103","0.2870370247222232","0.28487394146905853","0.631578947368421","","finished","-","","","2024-10-07T14:06:03.000Z","35","","","","","","","","","0.6192560175054704","0.295769690091138","0.9157953057100208","0.2966040636934272","0.2949399976545686","0.631578947368421","0.28595139248588103","0.9251175028525288","0.2870370247222232","0.28487394146905853"
"mbgd_relu_3_0.002_16_800","relu","16","[8,8,8]","0.002","800","mbgd","89","0.24709231026702708","0.26419041067187365","0.2320728232853536","0.5526315789473685","","finished","-","","","2024-10-07T14:28:49.000Z","9","","","","","","","","","0.5459518599562363","0.242492027428255","1.0639754585976258","0.24994330863264924","0.2354721584895351","0.6052631578947368","0.2814761088813582","1.181643179737547","0.29908383810425326","0.26582632335114464"
"mbgd_tanh_2_0.01_32_800","tanh","32","[8,8]","0.01","800","mbgd","725","0.264676248505069","0.25757914408413324","0.27217552859679855","0.5877192982456141","","finished","-","","","2024-10-07T14:48:16.000Z","7","","","","","","","","","0.6181619256017505","0.29788549084972976","0.8780783841621786","0.29568292223880566","0.30012111999384355","0.6052631578947368","0.2847727847835942","0.9145369720166244","0.27575724800219215","0.29439774933753937"
"mbgd_tanh_2_0.002_32_200","tanh","32","[8,8]","0.002","200","mbgd","200","0.2311450404288919","0.2269660086519981","0.23548085252425177","0.5350877192982456","","finished","-","","","2024-10-07T14:37:46.000Z","10","","","","","","","","","0.5361050328227571","0.24891848736958547","1.0630246535298031","0.25198972189124696","0.24592121541451747","0.5350877192982456","0.2311450404288919","1.1215294688353752","0.2269660086519981","0.23548085252425177"
"bgd_tanh_2_0.002_32_200","tanh","32","[16,16]","0.002","200","bgd","200","0.16594876292050342","0.16938223465338945","0.1626517223996529","0.3508771929824561","","finished","-","","","2024-10-07T14:11:29.000Z","4","","","","","","","","","0.3894967177242888","0.20617463850842127","1.4661467398550794","0.18396220308088415","0.23448776013514872","0.3508771929824561","0.16594876292050342","1.6604282470043985","0.16938223465338945","0.1626517223996529"
"bgd_sigmoid_3_0.01_32_200","sigmoid","32","[8,8,8]","0.01","200","bgd","200","0.1030303017814509","0.07456140285472454","0.16666666339869288","0.4473684210526316","","finished","-","","","2024-10-07T14:21:55.000Z","5","","","","","","","","","0.4256017505470459","0.09951394203195608","1.2715412149545438","0.07093362501356641","0.16666666623821766","0.4473684210526316","0.1030303017814509","1.2746652518640291","0.07456140285472454","0.16666666339869288"
"bgd_sigmoid_3_0.002_32_200","sigmoid","32","[8,8,8]","0.002","200","bgd","200","0.03359938779132706","0.018439715459861217","0.1888887207409075","0.02631578947368421","","finished","-","","","2024-10-07T14:43:20.000Z","9","","","","","","","","","0.0175054704595186","0.02728447378530673","2.7880381677246104","0.014727158713881666","0.18518512947137025","0.02631578947368421","0.03359938779132706","2.825266524589392","0.018439715459861217","0.1888887207409075"
"bgd_sigmoid_3_0.01_32_200","sigmoid","32","[8,8,8]","0.01","200","bgd","200","0.10020449774800208","0.072916666015625","0.16013071581443042","0.4298245614035088","","finished","-","","","2024-10-07T14:41:22.000Z","5","","","","","","","","","0.42669584245076586","0.14414432502041294","1.2294427693236312","0.1267227524730104","0.1671195647877116","0.4298245614035088","0.10020449774800208","1.2366563998757674","0.072916666015625","0.16013071581443042"
"bgd_tanh_2_0.002_32_800","tanh","32","[8,16]","0.002","800","bgd","800","0.17380532624501582","0.17694516839170138","0.1707749724858049","0.40350877192982454","","finished","-","","","2024-10-07T14:28:27.000Z","5","","","","","","","","","0.47155361050328226","0.20031421851509107","1.2628171806305335","0.20127225537134263","0.19936525878183453","0.40350877192982454","0.17380532624501582","1.3247885334909255","0.17694516839170138","0.1707749724858049"
"bgd_tanh_2_0.05_16_200","tanh","16","[8,8]","0.05","200","bgd","200","0.2461531446123537","0.2643518067914304","0.2302987808258076","0.5614035087719298","","finished","-","","","2024-10-07T14:01:32.000Z","4","","","","","","","","","0.5448577680525164","0.23529190922162105","1.0174466640111992","0.25136879365619846","0.2211478749640806","0.5614035087719298","0.2461531446123537","1.0493803444442524","0.2643518067914304","0.2302987808258076"
"bgd_sigmoid_2_0.01_32_200","sigmoid","32","[16,16]","0.01","200","bgd","200","0.10082304402276078","0.07357357291074859","0.16013071581443042","0.4298245614035088","","finished","-","","","2024-10-07T14:32:20.000Z","10","","","","","","","","","0.424507658643326","0.13800807183807903","1.8629407670271556","0.11651397276816962","0.1692263744213328","0.4298245614035088","0.10082304402276078","1.819318361251545","0.07357357291074859","0.16013071581443042"
"bgd_sigmoid_2_0.002_32_200","sigmoid","32","[16,8]","0.002","200","bgd","200","0.10432713739688662","0.08619528406761225","0.13211951184853032","0.3508771929824561","","finished","-","","","2024-10-07T14:57:12.000Z","9","","","","","","","","","0.3971553610503282","0.13456903474519832","1.302691721559203","0.11822173471770964","0.1561626798248355","0.3508771929824561","0.10432713739688662","1.3267323682151024","0.08619528406761225","0.13211951184853032"
"bgd_sigmoid_2_0.01_32_200","sigmoid","32","[16,8]","0.01","200","bgd","200","0.15463385534757793","0.14105758260773896","0.17110177050460715","0.43859649122807015","","finished","-","","","2024-10-07T14:08:37.000Z","9","","","","","","","","","0.4562363238512035","0.16163840437593877","1.2265843106058174","0.1463156707483501","0.18054585288942376","0.43859649122807015","0.15463385534757793","1.264667275429798","0.14105758260773896","0.17110177050460715"
"bgd_tanh_2_0.002_32_200","tanh","32","[8,16]","0.002","200","bgd","200","0.18898777250037105","0.18984126565139844","0.18814191931347715","0.45614035087719296","","finished","-","","","2024-10-07T14:34:51.000Z","9","","","","","","","","","0.4343544857768053","0.1774359358350874","1.8907435710404616","0.17557655713577633","0.17933511818742306","0.45614035087719296","0.18898777250037105","1.7031954175559925","0.18984126565139844","0.18814191931347715"
"mbgd_sigmoid_2_0.002_32_800","sigmoid","32","[16,16]","0.002","800","mbgd","800","0.3053998368469919","0.3710729901652731","0.25947711810549073","0.6228070175438597","","finished","-","","","2024-10-07T14:11:01.000Z","11","","","","","","","","","0.5787746170678337","0.24842616766396017","0.9759261022122184","0.25735670266671945","0.24009464338461003","0.6228070175438597","0.3053998368469919","1.0025987761923063","0.3710729901652731","0.25947711810549073"
"mbgd_sigmoid_2_0.002_32_200","sigmoid","32","[8,16]","0.002","200","mbgd","200","0.2130795913982504","0.19343749659837248","0.2371615261954456","0.5877192982456141","","finished","-","","","2024-10-07T14:08:10.000Z","4","","","","","","","","","0.524070021881838","0.1908013418910332","1.1606274130926475","0.17446839042322426","0.21050817723220985","0.5877192982456141","0.2130795913982504","1.1809834327758129","0.19343749659837248","0.2371615261954456"
"bgd_sigmoid_2_0.01_32_200","sigmoid","32","[16,16]","0.01","200","bgd","200","0.20218238186085247","0.1838628637535648","0.2245564844924899","0.5614035087719298","","finished","-","","","2024-10-07T14:16:44.000Z","5","","","","","","","","","0.5109409190371991","0.18444682573326773","1.1877365683198358","0.1680007926316606","0.20446215623758063","0.5614035087719298","0.20218238186085247","1.2028338060813522","0.1838628637535648","0.2245564844924899"
"mbgd_tanh_3_0.002_32_800","tanh","32","[8,8,8]","0.002","800","mbgd","800","0.2688978077873427","0.2715053643356797","0.26633986109417657","0.5701754385964912","","finished","-","","","2024-10-07T14:04:07.000Z","7","","","","","","","","","0.5886214442013129","0.27942684687779323","0.951897759299838","0.2822353198190778","0.2766737164520256","0.5701754385964912","0.2688978077873427","1.0121119884574652","0.2715053643356797","0.26633986109417657"
"bgd_sigmoid_2_0.002_32_800","sigmoid","32","[8,16]","0.002","800","bgd","800","0.1030303017814509","0.07456140285472454","0.16666666339869288","0.4473684210526316","","finished","-","","","2024-10-07T14:57:29.000Z","10","","","","","","","","","0.4256017505470459","0.09951394203195608","1.4174169279999125","0.07093362501356641","0.16666666623821766","0.4473684210526316","0.1030303017814509","1.4660175576981618","0.07456140285472454","0.16666666339869288"
"bgd_tanh_2_0.002_32_800","tanh","32","[8,16]","0.002","800","bgd","800","0.1909737914191154","0.1997776057247468","0.1829131607231914","0.42105263157894735","","finished","-","","","2024-10-07T14:53:17.000Z","9","","","","","","","","","0.4398249452954048","0.18052296416185812","1.2101832289063283","0.1797945372602981","0.1812573174304996","0.42105263157894735","0.1909737914191154","1.2660150655974642","0.1997776057247468","0.1829131607231914"
"bgd_tanh_2_0.002_32_200","tanh","32","[16,8]","0.002","200","bgd","200","0.13189447058899983","0.11530396414633476","0.1540616209954571","0.34210526315789475","","finished","-","","","2024-10-07T14:32:36.000Z","9","","","","","","","","","0.3785557986870897","0.20429587086357937","1.6435819091595","0.17455395837465784","0.2462547415908596","0.34210526315789475","0.13189447058899983","1.6869609385820203","0.11530396414633476","0.1540616209954571"
"bgd_sigmoid_2_0.01_32_800","sigmoid","32","[16,8]","0.01","800","bgd","800","0.13357675206063638","0.114817057758756","0.15966386234886118","0.42105263157894735","","finished","-","","","2024-10-07T14:41:33.000Z","9","","","","","","","","","0.4288840262582057","0.14521183402763732","1.2115760967928166","0.1272367986457451","0.16910114147193497","0.42105263157894735","0.13357675206063638","1.2441752948449534","0.114817057758756","0.15966386234886118"
"sgd_relu_3_0.002_32_200","relu","32","[8,8,8]","0.002","200","sgd","200","0.2896907059494881","0.2905442164591838","0.28884219534283023","0.6403508771929824","","finished","-","","","2024-10-07T14:07:09.000Z","15","","","","","","","","","0.612691466083151","0.2930229648886591","0.8993595450782027","0.29675761515814464","0.2893811463771924","0.6403508771929824","0.2896907059494881","0.9015064550269948","0.2905442164591838","0.28884219534283023"
"mbgd_sigmoid_2_0.05_32_200","sigmoid","32","[16,16]","0.05","200","mbgd","168","0.2703586588580567","0.2754492191159169","0.2654528410548797","0.6140350877192983","","finished","-","","","2024-10-07T14:16:56.000Z","9","","","","","","","","","0.6028446389496718","0.2899324365699022","0.9256340981285496","0.29114805223108775","0.2887269296985425","0.5964912280701754","0.27258791791419407","0.9490202232220714","0.2697909348727886","0.2754435023889298"
"bgd_sigmoid_3_0.002_32_800","sigmoid","32","[8,8,8]","0.002","800","bgd","800","0.1030303017814509","0.07456140285472454","0.16666666339869288","0.4473684210526316","","finished","-","","","2024-10-07T14:04:40.000Z","10","","","","","","","","","0.4256017505470459","0.09951394203195608","1.2372550724789606","0.07093362501356641","0.16666666623821766","0.4473684210526316","0.1030303017814509","1.2522271072802116","0.07456140285472454","0.16666666339869288"
"mbgd_sigmoid_2_0.01_32_800","sigmoid","32","[16,8]","0.01","800","mbgd","800","0.2543350232642707","0.25465592135447473","0.25401493289913374","0.5964912280701754","","finished","-","","","2024-10-07T14:12:53.000Z","6","","","","","","","","","0.5951859956236324","0.28161861449838405","0.9493742257494776","0.2906338441961365","0.2731458484595183","0.5964912280701754","0.2543350232642707","0.9782587542320076","0.25465592135447473","0.25401493289913374"
"bgd_sigmoid_2_0.002_32_800","sigmoid","32","[16,8]","0.002","800","bgd","800","0.17926314054618178","0.17357142098537467","0.18534079922034183","0.4824561403508772","","finished","-","","","2024-10-07T14:34:28.000Z","10","","","","","","","","","0.4617067833698031","0.1700109431870522","1.270965718484773","0.15886809208863176","0.18283479517292153","0.4824561403508772","0.17926314054618178","1.2838101223615968","0.17357142098537467","0.18534079922034183"
"sgd_signum_1_0.002_32_200","signum","32","[16]","0.002","200","sgd","200","0.268344591008977","0.3404864635105083","0.2214285661471257","0.5263157894736842","","finished","-","","","2024-10-07T14:27:04.000Z","10","","","","","","","","","0.5514223194748359","0.28929195935986496","1.0425893944459197","0.39063449483249574","0.22970059869168283","0.5263157894736842","0.268344591008977","1.0753303822839104","0.3404864635105083","0.2214285661471257"
"mbgd_signum_2_0.002_32_800","signum","32","[8,8]","0.002","800","mbgd","800","0.1543673604179923","0.14410773665884502","0.1661998099331237","0.43859649122807015","","finished","-","","","2024-10-07T14:46:20.000Z","5","","","","","","","","","0.45842450765864334","0.19139202106825665","1.1286145944924113","0.1963050297078445","0.18671892783675936","0.43859649122807015","0.1543673604179923","1.292560301019431","0.14410773665884502","0.1661998099331237"
"mbgd_sigmoid_2_0.01_32_200","sigmoid","32","[8,16]","0.01","200","mbgd","200","0.2207153644195644","0.20043289680215895","0.2455648874085583","0.6140350877192983","","finished","-","","","2024-10-07T14:36:56.000Z","8","","","","","","","","","0.5547045951859956","0.20023848843792305","1.0673872116736045","0.18238481021964215","0.22196685981663608","0.6140350877192983","0.2207153644195644","1.0798163203444002","0.20043289680215895","0.2455648874085583"
"bgd_tanh_2_0.002_32_800","tanh","32","[16,8]","0.002","800","bgd","800","0.25466708256530246","0.27353349873760774","0.23823528857335108","0.5789473684210527","","finished","-","","","2024-10-07T14:11:18.000Z","5","","","","","","","","","0.513129102844639","0.19788282580160785","1.3299846599220673","0.18956100029297","0.20696886555783997","0.5789473684210527","0.25466708256530246","1.1874746070437352","0.27353349873760774","0.23823528857335108"
"bgd_tanh_2_0.002_32_800","tanh","32","[16,16]","0.002","800","bgd","800","0.2805901405144455","0.34486966362298316","0.23650793039126783","0.543859649122807","","finished","-","","","2024-10-07T14:04:18.000Z","6","","","","","","","","","0.5142231947483589","0.22279307460505812","1.1125644475173528","0.23147043103639728","0.2147428029820404","0.543859649122807","0.2805901405144455","1.1943339440448657","0.34486966362298316","0.23650793039126783"
"bgd_tanh_2_0.002_32_200","tanh","32","[16,16]","0.002","200","bgd","200","0.2088339531285207","0.22848289444093084","0.19229691314490527","0.42105263157894735","","finished","-","","","2024-10-07T14:09:22.000Z","5","","","","","","","","","0.4256017505470459","0.23362491593870005","1.659305712404639","0.23687801781264728","0.23045995484230877","0.42105263157894735","0.2088339531285207","1.8125154875885776","0.22848289444093084","0.19229691314490527"
"mbgd_sigmoid_1_0.01_32_800","sigmoid","32","[16]","0.01","800","mbgd","800","0.2777841506001555","0.2899241417991048","0.2666199746020894","0.6228070175438597","","finished","-","","","2024-10-07T14:18:58.000Z","6","","","","","","","","","0.6072210065645515","0.28116435467682543","0.9378763191378434","0.2885271633266922","0.2741679724445383","0.6228070175438597","0.2777841506001555","0.9983461899875335","0.2899241417991048","0.2666199746020894"
"mbgd_sigmoid_2_0.01_32_800","sigmoid","32","[8,16]","0.01","800","mbgd","800","0.2861330592224329","0.2967643292895627","0.27623715363987456","0.6140350877192983","","finished","-","","","2024-10-07T14:43:43.000Z","10","","","","","","","","","0.5951859956236324","0.27803656254752657","0.9415159605048052","0.2851967574486875","0.2712270922698818","0.6140350877192983","0.2861330592224329","0.985243946083952","0.2967643292895627","0.27623715363987456"
"bgd_sigmoid_2_0.05_32_800","sigmoid","32","[16,16]","0.05","800","bgd","800","0.19120305242588784","0.17415467075454572","0.21195144278953423","0.5350877192982456","","finished","-","","","2024-10-07T14:00:59.000Z","10","","","","","","","","","0.5043763676148797","0.1812591362764703","1.123012820594521","0.16476237375885147","0.201426920972252","0.5350877192982456","0.19120305242588784","1.159362108766963","0.17415467075454572","0.21195144278953423"
"bgd_tanh_3_0.002_32_800","tanh","32","[8,8,8]","0.002","800","bgd","800","0.19927066048280023","0.2038805727265652","0.19486460685539597","0.4298245614035088","","finished","-","","","2024-10-07T14:02:16.000Z","6","","","","","","","","","0.47155361050328226","0.21258466553443547","1.232941835444758","0.21328195629316324","0.2118919192762507","0.4298245614035088","0.19927066048280023","1.2983305770289284","0.2038805727265652","0.19486460685539597"
