"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","activation","batch_size","hidden_layers","lr","max_epochs","method","metric.goal","metric.name","optimizer","parameters.activations","parameters.batch_sizes","parameters.hidden_layerss","parameters.lrs","parameters.max_epochss","parameters.optimizers","accuracy_val_final","epoch","f1_score_val_final","mae_val_final","mse_val_final","precision_val_final","r2_val_final","recall_val_final","rmse_val_final","train_accuracy","train_f1","train_loss","train_mae","train_mse","train_precision","train_r2","train_recall","validation_accuracy","validation_f1","validation_loss","validation_mae","validation_mse","validation_precision","validation_r2","validation_recall","hamming_accuracy","hamming_loss","train_hamming_accuracy","train_hamming_loss","validation_hamming_accuracy","validation_hamming_loss"
"bgd_sigmoid_2_0.01_32_200","","finished","-","","","2024-10-10T11:10:06.000Z","7","2fd1o2fl","sigmoid","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.43859649122807015","200","0.13585724131242582","","","0.11590907981749572","","0.16409896968820217","","0.4343544857768053","0.14543219566915366","1.3647381924654294","","","0.1267447562529354","","0.1705832490665061","0.43859649122807015","0.13585724131242582","1.372670520401661","","","0.11590907981749572","","0.16409896968820217","","","","","",""
"bgd_sigmoid_2_0.01_32_200","","finished","-","","","2024-10-10T11:23:04.000Z","7","2fd1o2fl","sigmoid","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.43859649122807015","200","0.13585724131242582","","","0.11590907981749572","","0.16409896968820217","","0.4343544857768053","0.14543219566915366","1.3647381924654294","","","0.1267447562529354","","0.1705832490665061","0.43859649122807015","0.13585724131242582","1.372670520401661","","","0.11590907981749572","","0.16409896968820217","","","","","",""
"bgd_sigmoid_2_0.01_16_200","","finished","-","","","2024-10-10T11:29:03.000Z","10","2fd1o2fl","sigmoid","16","[8,8]","0.01","200","","","","bgd","","","","","","","0.43859649122807015","200","0.13585724131242582","","","0.11590907981749572","","0.16409896968820217","","0.4343544857768053","0.14543219566915366","1.3647381924654294","","","0.1267447562529354","","0.1705832490665061","0.43859649122807015","0.13585724131242582","1.372670520401661","","","0.11590907981749572","","0.16409896968820217","","","","","",""
"bgd_sigmoid_2_0.01_16_200","","finished","-","","","2024-10-10T10:38:18.000Z","11","2fd1o2fl","sigmoid","16","[8,8]","0.01","200","","","","bgd","","","","","","","0.43859649122807015","200","0.13585724131242582","","","0.11590907981749572","","0.16409896968820217","","0.4343544857768053","0.14543219566915366","1.3647381924654294","","","0.1267447562529354","","0.1705832490665061","0.43859649122807015","0.13585724131242582","1.372670520401661","","","0.11590907981749572","","0.16409896968820217","","","","","",""
"bgd_sigmoid_2_0.01_32_200","","finished","-","","","2024-10-10T12:01:44.000Z","10","2fd1o2fl","sigmoid","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.43859649122807015","200","0.13585724131242582","","","0.11590907981749572","","0.16409896968820217","","0.4343544857768053","0.14543219566915366","1.3647381924654294","","","0.1267447562529354","","0.1705832490665061","0.43859649122807015","0.13585724131242582","1.372670520401661","","","0.11590907981749572","","0.16409896968820217","","","","","",""
"bgd_sigmoid_2_0.01_32_200","","finished","-","","","2024-10-10T11:21:59.000Z","6","2fd1o2fl","sigmoid","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.43859649122807015","200","0.13585724131242582","","","0.11590907981749572","","0.16409896968820217","","0.4343544857768053","0.14543219566915366","1.3647381924654294","","","0.1267447562529354","","0.1705832490665061","0.43859649122807015","0.13585724131242582","1.372670520401661","","","0.11590907981749572","","0.16409896968820217","","","","","",""
"bgd_sigmoid_2_0.01_32_200","","finished","-","","","2024-10-10T10:38:06.000Z","6","2fd1o2fl","sigmoid","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.43859649122807015","200","0.13585724131242582","","","0.11590907981749572","","0.16409896968820217","","0.4343544857768053","0.14543219566915366","1.3647381924654294","","","0.1267447562529354","","0.1705832490665061","0.43859649122807015","0.13585724131242582","1.372670520401661","","","0.11590907981749572","","0.16409896968820217","","","","","",""
"bgd_sigmoid_2_0.01_32_200","","finished","-","","","2024-10-10T11:17:22.000Z","6","2fd1o2fl","sigmoid","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.43859649122807015","200","0.13585724131242582","","","0.11590907981749572","","0.16409896968820217","","0.4343544857768053","0.14543219566915366","1.3647381924654294","","","0.1267447562529354","","0.1705832490665061","0.43859649122807015","0.13585724131242582","1.372670520401661","","","0.11590907981749572","","0.16409896968820217","","","","","",""
"bgd_sigmoid_2_0.01_32_200","","finished","-","","","2024-10-10T11:59:12.000Z","6","2fd1o2fl","sigmoid","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.43859649122807015","200","0.13585724131242582","","","0.11590907981749572","","0.16409896968820217","","0.4343544857768053","0.14543219566915366","1.3647381924654294","","","0.1267447562529354","","0.1705832490665061","0.43859649122807015","0.13585724131242582","1.372670520401661","","","0.11590907981749572","","0.16409896968820217","","","","","",""
"mbgd_sigmoid_2_0.002_32_200","","finished","-","","","2024-10-10T10:54:38.000Z","7","2fd1o2fl","sigmoid","32","[8,16]","0.002","200","","","","mbgd","","","","","","","0.4298245614035088","200","0.1524687005617045","","","0.13872548738429938","","0.16923435687575694","","0.38293216630196936","0.13803366052517324","1.17726240113467","","","0.12582461950761242","","0.15286664950039083","0.4298245614035088","0.1524687005617045","1.215542093196904","","","0.13872548738429938","","0.16923435687575694","","","","","",""
"mbgd_sigmoid_2_0.002_32_200","","finished","-","","","2024-10-10T12:04:58.000Z","6","2fd1o2fl","sigmoid","32","[8,16]","0.002","200","","","","mbgd","","","","","","","0.4298245614035088","200","0.1524687005617045","","","0.13872548738429938","","0.16923435687575694","","0.38293216630196936","0.13803366052517324","1.17726240113467","","","0.12582461950761242","","0.15286664950039083","0.4298245614035088","0.1524687005617045","1.215542093196904","","","0.13872548738429938","","0.16923435687575694","","","","","",""
"mbgd_sigmoid_1_0.002_32_200","","finished","-","","","2024-10-10T11:25:11.000Z","6","2fd1o2fl","sigmoid","32","[16]","0.002","200","","","","mbgd","","","","","","","0.4298245614035088","200","0.1561532392844995","","","0.14200274964910123","","0.1734360373655999","","0.3774617067833698","0.13786973296978416","1.1741070408100092","","","0.12623040833967905","","0.15187353262638129","0.4298245614035088","0.1561532392844995","1.2011048700108855","","","0.14200274964910123","","0.1734360373655999","","","","","",""
"mbgd_sigmoid_2_0.002_32_200","","finished","-","","","2024-10-10T10:33:47.000Z","10","2fd1o2fl","sigmoid","32","[8,16]","0.002","200","","","","mbgd","","","","","","","0.4298245614035088","200","0.1524687005617045","","","0.13872548738429938","","0.16923435687575694","","0.38293216630196936","0.13803366052517324","1.17726240113467","","","0.12582461950761242","","0.15286664950039083","0.4298245614035088","0.1524687005617045","1.215542093196904","","","0.13872548738429938","","0.16923435687575694","","","","","",""
"bgd_relu_2_0.002_32_800","","finished","-","","","2024-10-10T11:28:34.000Z","8","2fd1o2fl","relu","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1523284208375967","","","0.13833746657243445","","0.1694677834918282","","0.4288840262582057","0.1564213646061083","1.247566269876588","","","0.14313529225668611","","0.17242627837175384","0.42105263157894735","0.1523284208375967","1.295896936830016","","","0.13833746657243445","","0.1694677834918282","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T10:57:24.000Z","7","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_tanh_1_0.002_16_800","","finished","-","","","2024-10-10T11:11:26.000Z","7","2fd1o2fl","tanh","16","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T11:11:38.000Z","7","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T12:06:31.000Z","7","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T10:53:40.000Z","9","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T11:08:46.000Z","7","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T11:30:28.000Z","9","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T11:15:04.000Z","7","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_tanh_1_0.002_16_800","","finished","-","","","2024-10-10T11:33:46.000Z","7","2fd1o2fl","tanh","16","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_relu_2_0.002_16_800","","finished","-","","","2024-10-10T11:54:17.000Z","13","2fd1o2fl","relu","16","[8,8]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1523284208375967","","","0.13833746657243445","","0.1694677834918282","","0.4288840262582057","0.1564213646061083","1.247566269876588","","","0.14313529225668611","","0.17242627837175384","0.42105263157894735","0.1523284208375967","1.295896936830016","","","0.13833746657243445","","0.1694677834918282","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T11:16:13.000Z","7","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T11:50:34.000Z","12","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_relu_2_0.002_32_800","","finished","-","","","2024-10-10T10:43:04.000Z","8","2fd1o2fl","relu","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1523284208375967","","","0.13833746657243445","","0.1694677834918282","","0.4288840262582057","0.1564213646061083","1.247566269876588","","","0.14313529225668611","","0.17242627837175384","0.42105263157894735","0.1523284208375967","1.295896936830016","","","0.13833746657243445","","0.1694677834918282","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T12:00:34.000Z","7","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T11:36:04.000Z","6","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T10:50:01.000Z","8","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_relu_2_0.002_32_800","","finished","-","","","2024-10-10T11:57:51.000Z","9","2fd1o2fl","relu","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1523284208375967","","","0.13833746657243445","","0.1694677834918282","","0.4288840262582057","0.1564213646061083","1.247566269876588","","","0.14313529225668611","","0.17242627837175384","0.42105263157894735","0.1523284208375967","1.295896936830016","","","0.13833746657243445","","0.1694677834918282","","","","","",""
"bgd_tanh_1_0.002_32_800","","finished","-","","","2024-10-10T11:00:52.000Z","8","2fd1o2fl","tanh","32","[16]","0.002","800","","","","bgd","","","","","","","0.42105263157894735","800","0.1562024013794309","","","0.1453786496001571","","0.16876750341018773","","0.35557986870897157","0.14740454325443475","1.325765819338363","","","0.1478160033072915","","0.14699536752016862","0.42105263157894735","0.1562024013794309","1.3032477728648029","","","0.1453786496001571","","0.16876750341018773","","","","","",""
"bgd_sigmoid_2_0.05_32_800","","finished","-","","","2024-10-10T10:32:01.000Z","5","2fd1o2fl","sigmoid","32","[16,16]","0.05","800","","","","bgd","","","","","","","0.412280701754386","800","0.1497771744903834","","","0.13726495459320628","","0.16479924953641598","","0.4256017505470459","0.2060339502097264","1.1214488385963526","","","0.25371740368167844","","0.17343812294086014","0.412280701754386","0.1497771744903834","1.1853774333367375","","","0.13726495459320628","","0.16479924953641598","","","","","",""
"bgd_relu_1_0.002_16_200","","finished","-","","","2024-10-10T11:50:22.000Z","6","2fd1o2fl","relu","16","[8]","0.002","200","","","","bgd","","","","","","","0.40350877192982454","200","0.11192213948532158","","","0.0891472857851091","","0.15032679443803673","","0.38402625820568925","0.1059782606775756","1.8746978838407484","","","0.0818181817037508","","0.15038560372651516","0.40350877192982454","0.11192213948532158","1.8790784979071893","","","0.0891472857851091","","0.15032679443803673","","","","","",""
"bgd_relu_2_0.01_16_200","","finished","-","","","2024-10-10T11:03:45.000Z","7","2fd1o2fl","relu","16","[8,8]","0.01","200","","","","bgd","","","","","","","0.40350877192982454","200","0.14724840435561104","","","0.13384694167687164","","0.16363211598920624","","0.437636761487965","0.1596597913535928","1.2162760704026596","","","0.14606187085102698","","0.17604946676770536","0.40350877192982454","0.14724840435561104","1.269300470786484","","","0.13384694167687164","","0.16363211598920624","","","","","",""
"bgd_relu_2_0.01_32_200","","finished","-","","","2024-10-10T12:10:40.000Z","6","2fd1o2fl","relu","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.40350877192982454","200","0.14724840435561104","","","0.13384694167687164","","0.16363211598920624","","0.437636761487965","0.1596597913535928","1.2162760704026596","","","0.14606187085102698","","0.17604946676770536","0.40350877192982454","0.14724840435561104","1.269300470786484","","","0.13384694167687164","","0.16363211598920624","","","","","",""
"bgd_relu_2_0.002_32_800","","finished","-","","","2024-10-10T11:49:42.000Z","12","2fd1o2fl","relu","32","[16,8]","0.002","800","","","","bgd","","","","","","","0.3947368421052632","800","0.13229429214362387","","","0.11798088076709803","","0.15056022105410796","","0.43326039387308535","0.157034681480336","1.268108687279239","","","0.14524115096464382","","0.17091273566991072","0.3947368421052632","0.13229429214362387","1.363282972668206","","","0.11798088076709803","","0.15056022105410796","","","","","",""
"bgd_relu_1_0.002_32_800","","finished","-","","","2024-10-10T11:24:36.000Z","8","2fd1o2fl","relu","32","[16]","0.002","800","","","","bgd","","","","","","","0.3947368421052632","800","0.17541454082550817","","","0.18067900367433776","","0.17044817470042936","","0.3698030634573304","0.165538438519869","1.3511357883308084","","","0.16879178619243548","","0.16240813148019717","0.3947368421052632","0.17541454082550817","1.4099836560382684","","","0.18067900367433776","","0.17044817470042936","","","","","",""
"bgd_sigmoid_1_0.01_32_800","","finished","-","","","2024-10-10T11:13:27.000Z","7","2fd1o2fl","sigmoid","32","[16]","0.01","800","","","","bgd","","","","","","","0.38596491228070173","800","0.14112510274326737","","","0.12810173471765987","","0.15709616840494375","","0.3687089715536105","0.13475572849750378","1.188333177371521","","","0.12334366637075218","","0.1484948395907106","0.38596491228070173","0.14112510274326737","1.212294217316925","","","0.12810173471765987","","0.15709616840494375","","","","","",""
"bgd_sigmoid_2_0.002_32_800","","finished","-","","","2024-10-10T12:04:01.000Z","6","2fd1o2fl","sigmoid","32","[8,16]","0.002","800","","","","bgd","","","","","","","0.38596491228070173","800","0.11934912981073158","","","0.1009778884918286","","0.14589168709869577","","0.34573304157549234","0.11486402830671444","1.3659280771859794","","","0.0992961020527344","","0.13622117248016494","0.38596491228070173","0.11934912981073158","1.3834486957912773","","","0.1009778884918286","","0.14589168709869577","","","","","",""
"bgd_sigmoid_2_0.002_32_800","","finished","-","","","2024-10-10T11:33:23.000Z","8","2fd1o2fl","sigmoid","32","[8,16]","0.002","800","","","","bgd","","","","","","","0.38596491228070173","800","0.11934912981073158","","","0.1009778884918286","","0.14589168709869577","","0.34573304157549234","0.11486402830671444","1.3659280771859794","","","0.0992961020527344","","0.13622117248016494","0.38596491228070173","0.11934912981073158","1.3834486957912773","","","0.1009778884918286","","0.14589168709869577","","","","","",""
"bgd_sigmoid_2_0.002_32_800","","finished","-","","","2024-10-10T11:25:00.000Z","7","2fd1o2fl","sigmoid","32","[8,16]","0.002","800","","","","bgd","","","","","","","0.38596491228070173","800","0.11934912981073158","","","0.1009778884918286","","0.14589168709869577","","0.34573304157549234","0.11486402830671444","1.3659280771859794","","","0.0992961020527344","","0.13622117248016494","0.38596491228070173","0.11934912981073158","1.3834486957912773","","","0.1009778884918286","","0.14589168709869577","","","","","",""
"bgd_sigmoid_1_0.01_32_800","","finished","-","","","2024-10-10T11:20:17.000Z","12","2fd1o2fl","sigmoid","32","[16]","0.01","800","","","","bgd","","","","","","","0.38596491228070173","800","0.14112510274326737","","","0.12810173471765987","","0.15709616840494375","","0.3687089715536105","0.13475572849750378","1.188333177371521","","","0.12334366637075218","","0.1484948395907106","0.38596491228070173","0.14112510274326737","1.212294217316925","","","0.12810173471765987","","0.15709616840494375","","","","","",""
"bgd_sigmoid_1_0.01_32_800","","finished","-","","","2024-10-10T11:38:56.000Z","8","2fd1o2fl","sigmoid","32","[16]","0.01","800","","","","bgd","","","","","","","0.38596491228070173","800","0.14112510274326737","","","0.12810173471765987","","0.15709616840494375","","0.3687089715536105","0.13475572849750378","1.188333177371521","","","0.12334366637075218","","0.1484948395907106","0.38596491228070173","0.14112510274326737","1.212294217316925","","","0.12810173471765987","","0.15709616840494375","","","","","",""
"bgd_sigmoid_1_0.01_16_800","","finished","-","","","2024-10-10T10:47:06.000Z","7","2fd1o2fl","sigmoid","16","[16]","0.01","800","","","","bgd","","","","","","","0.38596491228070173","800","0.14112510274326737","","","0.12810173471765987","","0.15709616840494375","","0.3687089715536105","0.13475572849750378","1.188333177371521","","","0.12334366637075218","","0.1484948395907106","0.38596491228070173","0.14112510274326737","1.212294217316925","","","0.12810173471765987","","0.15709616840494375","","","","","",""
"bgd_sigmoid_1_0.01_32_800","","finished","-","","","2024-10-10T10:39:32.000Z","7","2fd1o2fl","sigmoid","32","[16]","0.01","800","","","","bgd","","","","","","","0.38596491228070173","800","0.14112510274326737","","","0.12810173471765987","","0.15709616840494375","","0.3687089715536105","0.13475572849750378","1.188333177371521","","","0.12334366637075218","","0.1484948395907106","0.38596491228070173","0.14112510274326737","1.212294217316925","","","0.12810173471765987","","0.15709616840494375","","","","","",""
"bgd_sigmoid_1_0.01_32_800","","finished","-","","","2024-10-10T11:11:14.000Z","8","2fd1o2fl","sigmoid","32","[16]","0.01","800","","","","bgd","","","","","","","0.38596491228070173","800","0.14112510274326737","","","0.12810173471765987","","0.15709616840494375","","0.3687089715536105","0.13475572849750378","1.188333177371521","","","0.12334366637075218","","0.1484948395907106","0.38596491228070173","0.14112510274326737","1.212294217316925","","","0.12810173471765987","","0.15709616840494375","","","","","",""
"bgd_sigmoid_1_0.01_32_800","","finished","-","","","2024-10-10T10:57:12.000Z","9","2fd1o2fl","sigmoid","32","[16]","0.01","800","","","","bgd","","","","","","","0.38596491228070173","800","0.14112510274326737","","","0.12810173471765987","","0.15709616840494375","","0.3687089715536105","0.13475572849750378","1.188333177371521","","","0.12334366637075218","","0.1484948395907106","0.38596491228070173","0.14112510274326737","1.212294217316925","","","0.12810173471765987","","0.15709616840494375","","","","","",""
"bgd_sigmoid_1_0.01_32_800","","finished","-","","","2024-10-10T10:41:56.000Z","8","2fd1o2fl","sigmoid","32","[16]","0.01","800","","","","bgd","","","","","","","0.38596491228070173","800","0.14112510274326737","","","0.12810173471765987","","0.15709616840494375","","0.3687089715536105","0.13475572849750378","1.188333177371521","","","0.12334366637075218","","0.1484948395907106","0.38596491228070173","0.14112510274326737","1.212294217316925","","","0.12810173471765987","","0.15709616840494375","","","","","",""
"bgd_sigmoid_1_0.01_32_800","","finished","-","","","2024-10-10T10:37:21.000Z","7","2fd1o2fl","sigmoid","32","[16]","0.01","800","","","","bgd","","","","","","","0.38596491228070173","800","0.14112510274326737","","","0.12810173471765987","","0.15709616840494375","","0.3687089715536105","0.13475572849750378","1.188333177371521","","","0.12334366637075218","","0.1484948395907106","0.38596491228070173","0.14112510274326737","1.212294217316925","","","0.12810173471765987","","0.15709616840494375","","","","","",""
"bgd_sigmoid_2_0.002_32_800","","finished","-","","","2024-10-10T11:05:52.000Z","8","2fd1o2fl","sigmoid","32","[8,16]","0.002","800","","","","bgd","","","","","","","0.38596491228070173","800","0.11934912981073158","","","0.1009778884918286","","0.14589168709869577","","0.34573304157549234","0.11486402830671444","1.3659280771859794","","","0.0992961020527344","","0.13622117248016494","0.38596491228070173","0.11934912981073158","1.3834486957912773","","","0.1009778884918286","","0.14589168709869577","","","","","",""
"bgd_sigmoid_1_0.01_32_800","","finished","-","","","2024-10-10T11:07:59.000Z","7","2fd1o2fl","sigmoid","32","[16]","0.01","800","","","","bgd","","","","","","","0.38596491228070173","800","0.14112510274326737","","","0.12810173471765987","","0.15709616840494375","","0.3687089715536105","0.13475572849750378","1.188333177371521","","","0.12334366637075218","","0.1484948395907106","0.38596491228070173","0.14112510274326737","1.212294217316925","","","0.12810173471765987","","0.15709616840494375","","","","","",""
"bgd_sigmoid_2_0.002_32_800","","finished","-","","","2024-10-10T11:28:00.000Z","7","2fd1o2fl","sigmoid","32","[8,16]","0.002","800","","","","bgd","","","","","","","0.38596491228070173","800","0.11934912981073158","","","0.1009778884918286","","0.14589168709869577","","0.34573304157549234","0.11486402830671444","1.3659280771859794","","","0.0992961020527344","","0.13622117248016494","0.38596491228070173","0.11934912981073158","1.3834486957912773","","","0.1009778884918286","","0.14589168709869577","","","","","",""
"bgd_sigmoid_1_0.01_32_800","","finished","-","","","2024-10-10T12:15:56.000Z","7","2fd1o2fl","sigmoid","32","[16]","0.01","800","","","","bgd","","","","","","","0.38596491228070173","800","0.14112510274326737","","","0.12810173471765987","","0.15709616840494375","","0.3687089715536105","0.13475572849750378","1.188333177371521","","","0.12334366637075218","","0.1484948395907106","0.38596491228070173","0.14112510274326737","1.212294217316925","","","0.12810173471765987","","0.15709616840494375","","","","","",""
"bgd_relu_2_0.002_32_200","","finished","-","","","2024-10-10T11:52:50.000Z","6","2fd1o2fl","relu","32","[8,16]","0.002","200","","","","bgd","","","","","","","0.3771929824561403","200","0.15390655308280973","","","0.14814814447016472","","0.16013071534757703","","0.4146608315098469","0.22481505404844512","1.4402062177598762","","","0.32778726841679007","","0.17107345377297367","0.3771929824561403","0.15390655308280973","1.6212761210925974","","","0.14814814447016472","","0.16013071534757703","","","","","",""
"bgd_tanh_2_0.002_32_200","","finished","-","","","2024-10-10T11:21:48.000Z","6","2fd1o2fl","tanh","32","[8,16]","0.002","200","","","","bgd","","","","","","","0.3771929824561403","200","0.1605812629138045","","","0.16862744408634087","","0.1532679702113657","","0.3610503282275711","0.16818968960400046","1.6875151367826622","","","0.17445373977986792","","0.16235988914550065","0.3771929824561403","0.1605812629138045","1.8301259111587016","","","0.16862744408634087","","0.1532679702113657","","","","","",""
"bgd_tanh_2_0.002_32_200","","finished","-","","","2024-10-10T11:41:11.000Z","7","2fd1o2fl","tanh","32","[8,16]","0.002","200","","","","bgd","","","","","","","0.3771929824561403","200","0.1605812629138045","","","0.16862744408634087","","0.1532679702113657","","0.3610503282275711","0.16818968960400046","1.6875151367826622","","","0.17445373977986792","","0.16235988914550065","0.3771929824561403","0.1605812629138045","1.8301259111587016","","","0.16862744408634087","","0.1532679702113657","","","","","",""
"bgd_tanh_2_0.002_32_200","","finished","-","","","2024-10-10T10:56:21.000Z","11","2fd1o2fl","tanh","32","[8,16]","0.002","200","","","","bgd","","","","","","","0.3771929824561403","200","0.1605812629138045","","","0.16862744408634087","","0.1532679702113657","","0.3610503282275711","0.16818968960400046","1.6875151367826622","","","0.17445373977986792","","0.16235988914550065","0.3771929824561403","0.1605812629138045","1.8301259111587016","","","0.16862744408634087","","0.1532679702113657","","","","","",""
"bgd_relu_2_0.002_32_200","","finished","-","","","2024-10-10T12:09:00.000Z","6","2fd1o2fl","relu","32","[8,16]","0.002","200","","","","bgd","","","","","","","0.3771929824561403","200","0.15390655308280973","","","0.14814814447016472","","0.16013071534757703","","0.4146608315098469","0.22481505404844512","1.4402062177598762","","","0.32778726841679007","","0.17107345377297367","0.3771929824561403","0.15390655308280973","1.6212761210925974","","","0.14814814447016472","","0.16013071534757703","","","","","",""
