popularity,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
58,218146,0.573,0.915,5,-2.513,0.0852,0.0754,0.0,0.336,0.894,165.06,j-pop
75,191406,0.727,0.626,7,-8.415,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,country
0,205250,0.718,0.87,11,-3.279,0.0359,0.0162,1.98e-06,0.205,0.631,120.024,drum-and-bass
53,190535,0.712,0.819,11,-5.641,0.0387,0.119,0.0,0.141,0.701,125.986,swedish
7,359026,0.791,0.674,7,-7.172,0.0411,0.00165,0.066,0.544,0.557,120.972,chicago-house
25,220840,0.554,0.345,6,-10.199,0.0268,0.749,0.0,0.11,0.168,107.625,cantopop
7,415082,0.719,0.967,10,-4.475,0.038,0.000151,0.769,0.0112,0.846,122.003,detroit-techno
25,146600,0.31,0.805,0,-4.486,0.0453,2.06e-05,0.0192,0.389,0.471,101.936,garage
79,253520,0.489,0.597,5,-6.633,0.0292,0.27,0.0,0.105,0.324,95.012,indie
26,244494,0.111,0.284,2,-15.98,0.038,0.396,0.95,0.0726,0.0787,180.118,german
26,155795,0.575,0.423,9,-9.062,0.0538,0.694,0.3,0.359,0.246,176.031,study
23,164986,0.492,0.836,0,-4.777,0.0352,0.000221,0.148,0.272,0.553,130.003,goth
51,176866,0.669,0.671,6,-8.135,0.0276,0.448,0.0,0.472,0.753,131.996,sertanejo
38,121919,0.512,0.947,4,-8.508,0.0529,0.318,0.841,0.785,0.746,126.012,club
0,160629,0.872,0.665,11,-3.915,0.16,0.412,0.0,0.164,0.577,127.021,funk
67,221093,0.486,0.977,7,-3.463,0.0603,0.00237,0.0,0.298,0.413,103.501,emo
57,220040,0.493,0.306,0,-17.392,0.029,0.678,0.243,0.14,0.346,71.985,british
38,221879,0.472,0.919,1,-2.417,0.0585,0.0954,4.2e-06,0.183,0.38,92.085,j-pop
47,348013,0.221,0.983,2,-2.821,0.11,1.45e-05,0.0018,0.668,0.0501,174.029,death-metal
42,194200,0.569,0.0507,0,-17.021,0.054,0.889,0.0,0.0679,0.298,117.579,guitar
44,194040,0.606,0.921,1,-3.111,0.0299,0.0479,0.0,0.106,0.681,125.073,brazil
42,96554,0.695,0.534,2,-10.166,0.049,0.494,0.0,0.197,0.533,82.054,pagode
77,137141,0.497,0.638,1,-5.31,0.0274,0.0467,0.0,0.385,0.77,172.01,indie-pop
46,184173,0.685,0.571,2,-11.623,0.0299,0.335,2.38e-06,0.214,0.869,121.737,j-rock
8,89960,0.876,0.312,10,-10.724,0.0443,0.284,0.0,0.0798,0.944,140.104,kids
39,161880,0.788,0.75,10,-7.849,0.0325,0.0216,0.386,0.365,0.55,122.167,idm
38,222213,0.472,0.933,8,-2.819,0.0504,0.000455,8.09e-05,0.262,0.856,92.904,punk
78,150052,0.669,0.784,7,-5.603,0.112,0.194,6.28e-06,0.115,0.517,125.993,techno
53,196800,0.847,0.7,6,-5.571,0.0532,0.678,0.000129,0.0975,0.88,99.956,dancehall
53,181475,0.651,0.938,1,-2.93,0.0637,0.049,0.00936,0.365,0.365,124.956,progressive-house
39,272800,0.837,0.475,0,-13.055,0.11,0.0721,0.00129,0.0412,0.805,142.656,ska
20,318620,0.539,0.965,11,-0.778,0.224,0.00392,0.156,0.335,0.176,174.064,drum-and-bass
38,306986,0.607,0.526,0,-7.475,0.0307,0.514,0.0,0.335,0.312,126.013,j-pop
76,299760,0.39,0.649,2,-5.163,0.0345,0.172,0.0,0.216,0.144,121.16,hard-rock
11,358466,0.811,0.653,7,-8.526,0.0908,0.149,0.909,0.191,0.409,91.952,breakbeat
17,33286,0.2,0.472,6,-3.39,0.228,0.0,0.638,0.828,0.0,56.228,grindcore
83,230400,0.543,0.87,9,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,swedish
88,238805,0.761,0.525,11,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,indie-pop
21,273266,0.327,0.989,1,-6.425,0.0839,2.67e-06,0.11,0.107,0.347,170.015,death-metal
0,280226,0.621,0.857,10,-3.32,0.0471,0.532,0.0,0.125,0.56,144.005,spanish
80,239999,0.893,0.461,3,-5.708,0.422,0.713,0.0406,0.117,0.864,135.136,funk
14,123716,0.903,0.413,8,-18.409,0.572,0.0272,0.0,0.103,0.864,88.976,kids
17,173680,0.71,0.291,3,-12.51,0.0506,0.929,0.0507,0.137,0.615,125.955,tango
0,221466,0.223,0.91,7,-7.097,0.08,0.0116,0.000518,0.212,0.364,171.75,punk-rock
0,216720,0.639,0.836,0,-4.878,0.048,0.027,0.0,0.283,0.814,104.998,pop
66,293398,0.429,0.587,9,-4.588,0.0275,0.315,0.0,0.108,0.164,145.003,alternative
12,167000,0.639,0.334,9,-6.877,0.139,0.335,0.826,0.0824,0.477,180.079,study
56,289012,0.558,0.506,1,-6.761,0.0236,0.704,3.05e-06,0.0896,0.358,90.001,pop-film
34,219846,0.622,0.768,1,-5.704,0.0313,0.181,0.0,0.321,0.862,142.015,j-rock
55,226760,0.517,0.909,4,-2.815,0.0378,0.451,0.0135,0.0923,0.683,96.528,punk-rock
48,273960,0.381,0.659,1,-6.396,0.0291,0.316,1.1e-06,0.0901,0.474,185.851,mandopop
8,329093,0.926,0.471,2,-9.568,0.112,0.000432,0.00847,0.104,0.476,123.979,chicago-house
32,291840,0.504,0.913,5,-4.089,0.0564,0.0118,0.0,0.156,0.728,158.007,j-rock
61,112205,0.624,0.5,7,-6.899,0.166,0.696,4.05e-05,0.372,0.562,95.234,disney
38,334506,0.438,0.141,2,-11.934,0.0338,0.698,1.7e-06,0.115,0.0889,119.574,gospel
46,262750,0.648,0.805,10,-7.145,0.029,0.0654,0.887,0.154,0.0627,123.998,trance
43,233520,0.728,0.588,0,-9.621,0.0464,0.0933,3.7e-06,0.0422,0.326,125.02,dubstep
44,291578,0.781,0.429,0,-8.393,0.0287,0.705,0.000472,0.0723,0.351,114.012,indie
0,315120,0.428,0.704,6,-8.018,0.0808,0.000156,0.00223,0.0933,0.703,116.898,metal
26,182427,0.617,0.692,1,-6.136,0.316,0.13,0.0,0.0982,0.846,128.059,j-dance
18,194742,0.858,0.725,5,-10.373,0.163,0.631,0.0,0.0891,0.358,100.002,j-dance
37,252266,0.539,0.753,2,-6.651,0.0338,0.000814,4.46e-06,0.167,0.647,186.144,j-rock
62,84558,0.549,0.497,3,-8.645,0.22,0.00436,0.0,0.0698,0.113,65.919,emo
0,188026,0.732,0.826,11,-4.936,0.0353,0.173,0.0,0.352,0.772,129.993,german
30,393750,0.67,0.859,1,-4.447,0.0376,0.58,0.00117,0.063,0.681,168.021,salsa
50,153600,0.66,0.641,5,-6.81,0.116,0.171,1.96e-06,0.114,0.205,174.877,emo
16,326485,0.723,0.716,8,-11.396,0.0786,0.13,0.515,0.0745,0.414,167.524,happy
62,278546,0.522,0.74,0,-7.018,0.0465,0.558,0.0,0.144,0.732,92.618,pop-film
75,170240,0.398,0.493,9,-9.561,0.0303,0.00347,0.000157,0.106,0.412,82.048,indie-pop
5,220413,0.441,0.976,8,-3.09,0.147,0.000335,0.0475,0.298,0.248,130.411,alternative
0,316920,0.424,0.239,3,-10.601,0.0309,0.658,1.73e-05,0.0951,0.0697,141.88,alt-rock
63,251466,0.794,0.627,11,-9.431,0.36,0.233,0.0,0.35,0.518,87.554,hardcore
10,144573,0.745,0.267,4,-13.921,0.0516,0.968,0.0,0.282,0.657,120.164,honky-tonk
49,201578,0.788,0.824,11,-4.85,0.0761,0.00507,0.00752,0.183,0.7,111.988,progressive-house
60,338922,0.538,0.736,11,-6.113,0.109,0.37,0.0,0.124,0.644,147.89,pop-film
0,349653,0.458,0.231,4,-16.326,0.0376,0.855,0.885,0.075,0.232,146.337,german
0,396773,0.547,0.56,0,-6.32,0.0241,0.0393,3.63e-06,0.0632,0.472,83.337,folk
30,314984,0.682,0.907,9,-3.436,0.0575,0.65,1.51e-06,0.0851,0.965,170.051,salsa
57,162019,0.558,0.78,3,-3.082,0.0549,0.466,0.0,0.187,0.692,156.002,forro
19,285826,0.472,0.882,8,-4.029,0.0404,0.00466,4.24e-05,0.0348,0.55,180.195,j-idol
48,133939,0.492,0.351,9,-11.63,0.0566,0.893,0.871,0.0991,0.658,122.89,guitar
44,192000,0.6,0.898,2,-4.509,0.0433,0.334,2.49e-06,0.224,0.95,182.082,forro
69,209250,0.148,0.0109,7,-36.403,0.0432,0.978,0.935,0.109,0.0426,72.416,sleep
49,276262,0.695,0.666,5,-5.269,0.031,0.0476,0.000294,0.107,0.426,150.024,k-pop
0,202823,0.755,0.792,6,-4.238,0.0483,0.028,0.0,0.0754,0.842,106.015,latino
0,131973,0.693,0.338,0,-6.372,0.0345,0.752,0.0,0.355,0.583,79.443,rock-n-roll
21,280400,0.514,0.912,0,-11.711,0.934,0.872,0.0,0.965,0.297,113.943,comedy
76,202133,0.348,0.875,11,-4.758,0.199,0.0341,0.0,0.117,0.407,169.152,garage
37,149813,0.47,0.3,9,-9.592,0.0676,0.825,0.0,0.0827,0.416,143.446,disney
52,224170,0.638,0.287,8,-11.174,0.0412,0.81,0.0,0.0804,0.445,128.025,acoustic
64,171000,0.561,0.519,2,-8.467,0.0395,0.223,0.0,0.156,0.2,119.882,songwriter
55,410213,0.634,0.506,11,-5.882,0.0316,0.729,1.11e-06,0.12,0.244,124.003,j-pop
39,443149,0.685,0.921,4,-6.985,0.0511,0.000687,0.874,0.0883,0.159,126.998,techno
13,118536,0.739,0.372,10,-9.024,0.0862,0.241,0.839,0.103,0.667,82.008,study
39,323053,0.659,0.572,2,-5.892,0.0271,0.28,0.0,0.1,0.563,109.007,j-pop
0,307625,0.857,0.793,10,-4.19,0.0897,0.000793,0.897,0.0457,0.949,119.99,groove
49,226946,0.399,0.905,3,-3.971,0.0947,0.00124,0.000515,0.169,0.389,149.052,j-idol
53,211875,0.649,0.99,11,-1.888,0.112,0.000744,0.328,0.0626,0.208,127.964,progressive-house
1,168828,0.676,0.338,9,-7.96,0.0284,0.372,5.57e-06,0.468,0.321,92.029,soul
57,234613,0.558,0.817,4,-3.619,0.0481,0.0147,0.000102,0.384,0.429,76.004,alt-rock
42,235386,0.547,0.752,11,-3.57,0.0254,0.167,4.96e-05,0.102,0.559,94.333,punk
30,233800,0.477,0.946,5,-6.734,0.043,6.14e-05,0.0271,0.333,0.559,79.945,opera
38,336963,0.518,0.726,10,-9.088,0.046,0.0315,0.000257,0.255,0.113,118.034,trance
32,219108,0.52,0.989,1,-4.98,0.0895,0.0284,4.3e-05,0.122,0.307,111.916,hardcore
0,245106,0.588,0.847,8,-4.164,0.0705,0.0601,0.0,0.307,0.662,120.041,alternative
56,267586,0.531,0.942,8,-3.835,0.0554,0.00179,0.0,0.398,0.823,132.029,anime
59,301720,0.404,0.695,2,-6.162,0.034,0.587,0.0383,0.159,0.646,133.136,british
25,226533,0.646,0.881,0,-7.635,0.0501,0.113,0.0,0.0948,0.885,136.621,rockabilly
57,86693,0.584,0.284,7,-12.714,0.0409,0.305,0.000903,0.162,0.386,139.087,blues
77,209578,0.592,0.625,10,-6.203,0.2,0.618,9.71e-05,0.287,0.555,166.018,reggaeton
65,269533,0.513,0.88,7,-4.69,0.0309,9.59e-05,0.00614,0.0824,0.495,92.358,groove
46,177103,0.8,0.46,0,-8.735,0.0551,0.473,0.00105,0.104,0.585,145.002,brazil
41,182090,0.77,0.409,3,-8.057,0.0449,0.751,0.000179,0.242,0.972,96.029,r-n-b
47,299968,0.397,0.734,9,-7.529,0.0738,0.437,0.0,0.152,0.353,148.062,opera
24,138773,0.456,0.847,1,-7.6,0.0552,0.00178,0.00542,0.328,0.86,159.903,rockabilly
18,181480,0.739,0.806,1,-5.748,0.251,0.00113,0.497,0.279,0.363,155.903,happy
32,165642,0.535,0.719,0,-4.947,0.0396,0.781,0.0,0.304,0.58,134.736,rock-n-roll
0,205593,0.756,0.589,0,-5.093,0.233,0.0812,0.0,0.176,0.811,146.926,dance
51,150000,0.667,0.442,1,-7.069,0.291,0.148,0.0,0.102,0.526,107.092,dancehall
64,166800,0.544,0.771,5,-4.097,0.0644,0.00339,2.12e-05,0.173,0.301,99.743,edm
23,249493,0.621,0.593,3,-9.885,0.0284,0.399,0.0,0.16,0.522,123.474,cantopop
30,169680,0.387,0.51,0,-9.855,0.0327,0.711,4.16e-06,0.161,0.64,96.83,rock-n-roll
0,186320,0.521,0.0568,8,-15.586,0.0567,0.98,0.0,0.16,0.45,104.887,romance
17,178428,0.636,0.826,3,-7.486,0.0585,0.461,0.271,0.141,0.731,102.809,afrobeat
46,203173,0.664,0.358,7,-6.325,0.0316,0.57,0.0,0.363,0.622,127.836,spanish
54,228493,0.608,0.953,2,-4.903,0.0377,0.000432,0.0547,0.0937,0.377,115.16,industrial
73,212500,0.842,0.801,8,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,electronic
50,147617,0.439,0.974,3,-2.938,0.152,0.0015,6.96e-06,0.142,0.324,170.041,metalcore
62,285760,0.887,0.767,9,-4.311,0.295,0.38,0.0,0.0527,0.607,97.437,hardcore
36,303598,0.628,0.865,6,-4.732,0.0483,0.387,0.0,0.346,0.688,107.935,ska
35,198400,0.617,0.982,9,-2.017,0.0942,0.0123,0.101,0.734,0.432,150.023,happy
43,158987,0.606,0.932,1,-2.028,0.0548,0.353,0.0,0.116,0.615,141.919,forro
0,187086,0.79,0.475,0,-6.787,0.0585,0.0772,7.58e-05,0.125,0.827,95.003,indie-pop
47,264000,0.63,0.886,9,-4.151,0.0351,0.00436,6.13e-05,0.125,0.454,111.983,synth-pop
53,162356,0.481,0.995,1,-1.479,0.414,0.00295,0.00144,0.421,0.0608,150.042,dubstep
59,115263,0.572,0.631,9,-6.152,0.0701,0.638,0.0,0.451,0.546,95.09,sad
37,204333,0.527,0.651,4,-9.78,0.0368,0.931,0.0293,0.324,0.676,136.994,rock-n-roll
77,215160,0.526,0.763,0,-12.663,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,punk
20,188147,0.378,0.675,0,-6.835,0.033,0.000158,1.71e-05,0.314,0.487,160.035,hardstyle
44,361395,0.608,0.975,1,-2.008,0.287,0.004,0.787,0.125,0.0691,172.106,breakbeat
17,358666,0.164,0.949,1,-11.465,0.0709,2.64e-06,0.62,0.22,0.0584,138.396,black-metal
60,239083,0.732,0.627,11,-13.712,0.0524,0.000174,0.895,0.0981,0.266,131.007,techno
45,229453,0.677,0.862,2,-8.156,0.142,0.12,0.0,0.979,0.863,109.713,pagode
0,137986,0.334,0.381,5,-10.121,0.0317,0.74,3.63e-06,0.133,0.191,107.156,jazz
55,227013,0.64,0.469,7,-8.718,0.0412,0.00758,0.000453,0.0711,0.305,90.001,world-music
57,186526,0.468,0.98,1,-4.086,0.168,0.000101,1.58e-05,0.305,0.341,95.953,industrial
50,225186,0.5,0.93,10,-3.591,0.0961,8.25e-05,1.91e-05,0.108,0.451,129.979,metalcore
41,289408,0.559,0.604,8,-9.58,0.0352,0.0302,0.0463,0.112,0.253,123.841,turkish
55,257736,0.785,0.602,2,-9.137,0.219,0.23,0.0,0.0708,0.6,89.994,malay
11,273800,0.322,0.909,4,-6.254,0.0524,1.86e-05,0.0291,0.134,0.0793,112.117,grindcore
27,262760,0.364,0.453,4,-8.648,0.0324,0.451,0.0,0.151,0.244,129.879,groove
0,233533,0.581,0.731,7,-5.189,0.0289,0.192,0.0,0.405,0.579,127.58,mpb
34,328594,0.464,0.396,4,-11.889,0.0388,0.842,0.00078,0.367,0.423,139.695,folk
49,387892,0.848,0.63,11,-8.043,0.2,0.347,0.0,0.0754,0.837,81.017,funk
17,257459,0.628,0.612,8,-7.704,0.047,0.387,0.000894,0.0841,0.292,110.015,club
42,228240,0.447,0.977,7,-1.504,0.0871,0.0414,0.0,0.305,0.579,159.967,german
3,177720,0.539,0.508,10,-6.05,0.0288,0.727,0.0,0.174,0.227,101.358,songwriter
60,287320,0.273,0.537,2,-9.612,0.0306,0.0241,0.0,0.0922,0.232,81.814,hard-rock
20,149506,0.526,0.837,1,-8.339,0.901,0.738,2.01e-06,0.676,0.363,102.971,comedy
0,162897,0.647,0.876,10,-5.662,0.185,0.881,3.59e-05,0.26,0.949,151.925,rock-n-roll
17,236133,0.397,0.951,1,-6.074,0.0726,7.09e-06,0.621,0.293,0.607,82.483,black-metal
22,209000,0.727,0.531,10,-11.483,0.0272,0.723,3.36e-06,0.32,0.413,107.266,cantopop
51,489714,0.851,0.535,6,-12.51,0.0688,0.0214,0.734,0.0662,0.353,122.016,techno
41,200000,0.664,0.676,8,-11.347,0.0664,0.549,3.37e-06,0.0861,0.876,95.033,mpb
40,280600,0.47,0.541,0,-5.606,0.0307,0.543,0.0,0.0798,0.272,139.652,gospel
48,151401,0.792,0.0947,2,-15.794,0.0708,0.986,0.919,0.19,0.234,112.412,sad
46,225400,0.38,0.552,7,-8.545,0.213,0.374,0.0,0.133,0.647,82.935,r-n-b
21,322080,0.168,0.95,9,-4.721,0.104,0.000338,0.851,0.133,0.0559,124.86,black-metal
63,189306,0.653,0.81,7,-6.032,0.0558,0.118,0.0,0.126,0.583,121.951,deep-house
52,221309,0.436,0.989,4,-4.355,0.0974,7.42e-05,0.00367,0.401,0.121,113.764,metalcore
0,116716,0.735,0.43,7,-6.195,0.0397,0.477,0.88,0.186,0.227,76.995,study
57,286170,0.7,0.802,11,-6.966,0.037,0.0422,0.17,0.239,0.445,97.189,synth-pop
41,148500,0.715,0.672,2,-6.196,0.0552,0.198,0.0,0.0888,0.647,149.981,turkish
66,222066,0.438,0.864,2,-5.185,0.47,0.0118,1.66e-06,0.431,0.594,167.898,k-pop
43,188260,0.765,0.794,2,-4.416,0.0308,0.693,0.0,0.135,0.859,135.993,forro
46,311853,0.275,0.401,3,-10.641,0.0349,0.8,0.00903,0.124,0.186,147.662,ambient
28,214400,0.489,0.793,11,-8.472,0.0457,0.000253,0.000926,0.144,0.607,94.992,rockabilly
1,240400,0.654,0.695,10,-3.987,0.173,0.0643,0.0,0.098,0.582,81.153,reggae
80,212106,0.468,0.627,6,-5.085,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,house
32,112600,0.338,0.985,10,-6.238,0.166,0.00717,0.000526,0.743,0.132,104.665,garage
0,118840,0.602,0.553,11,-9.336,0.0328,0.108,0.0,0.0512,0.971,130.594,rock
9,139857,0.623,0.463,7,-11.7,0.0289,0.576,0.0,0.169,0.871,95.363,honky-tonk
82,151666,0.663,0.6,7,-10.87,0.032,0.43,0.0,0.184,0.8,129.991,soul
0,210893,0.491,0.849,9,-5.188,0.0309,0.0526,0.0094,0.274,0.932,118.161,singer-songwriter
52,217134,0.615,0.417,11,-15.441,0.0373,0.287,0.862,0.215,0.117,117.982,minimal-techno
38,154413,0.433,0.295,0,-9.415,0.0325,0.867,0.0,0.124,0.234,104.218,spanish
0,154440,0.492,0.145,2,-14.504,0.0422,0.872,9.68e-06,0.107,0.218,90.078,folk
7,218840,0.69,0.927,10,-10.0,0.0544,0.145,4.08e-06,0.103,0.911,119.091,chicago-house
61,298093,0.531,0.948,9,-5.438,0.0568,0.006,0.0117,0.694,0.498,136.891,piano
22,312982,0.454,0.954,1,-5.559,0.15,0.000135,0.0649,0.0924,0.215,131.27,death-metal
36,237226,0.677,0.91,7,-1.755,0.0335,0.171,0.0,0.11,0.938,107.025,j-pop
57,262840,0.518,0.912,7,-7.275,0.0573,0.226,0.0,0.726,0.504,102.778,psych-rock
39,240419,0.43,0.264,2,-15.309,0.063,0.797,5.68e-06,0.326,0.286,104.083,mandopop
2,192477,0.812,0.855,7,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,hip-hop
24,261079,0.55,0.988,5,-2.939,0.0404,0.176,0.00481,0.11,0.976,175.888,dub
23,136693,0.44,0.45,3,-10.219,0.0285,0.669,0.728,0.13,0.788,166.854,guitar
0,241880,0.691,0.894,9,-1.681,0.115,0.291,0.0,0.104,0.623,184.018,latin
44,194040,0.606,0.921,1,-3.111,0.0299,0.0479,0.0,0.106,0.681,125.073,emo
82,264306,0.559,0.345,4,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,alt-rock
64,154000,0.646,0.0828,10,-16.205,0.0435,0.838,1.2e-05,0.0934,0.293,108.826,indie-pop
32,260426,0.388,0.481,7,-6.353,0.0283,0.651,0.0,0.118,0.318,106.344,j-rock
62,212727,0.811,0.587,8,-10.091,0.0872,0.0829,0.0,0.173,0.758,110.027,hip-hop
36,226173,0.549,0.947,4,-3.598,0.152,0.000337,0.0,0.252,0.592,97.484,j-pop
37,287000,0.602,0.777,8,-2.22,0.028,0.0408,0.0,0.0836,0.584,129.995,j-pop
50,221640,0.384,0.367,9,-10.685,0.0305,0.757,0.0,0.461,0.237,64.807,brazil
20,233733,0.307,0.7,4,-9.619,0.04,2.28e-05,0.802,0.122,0.3,86.303,black-metal
20,160213,0.731,0.476,5,-10.304,0.0339,0.664,4.43e-05,0.154,0.797,125.744,kids
58,248081,0.587,0.539,1,-7.528,0.0978,0.643,0.0,0.147,0.305,145.724,sad
52,236973,0.672,0.944,4,-5.214,0.0761,0.0102,0.9,0.321,0.382,114.015,breakbeat
0,186847,0.523,0.8,9,-5.243,0.101,0.00537,0.0,0.398,0.604,125.886,alt-rock
39,210500,0.662,0.618,0,-12.235,0.26,0.0716,0.0,0.317,0.844,91.004,turkish
58,198380,0.647,0.719,9,-6.859,0.0437,0.196,0.0,0.134,0.4,104.003,pop-film
0,148960,0.695,0.781,7,-5.578,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,house
44,265426,0.617,0.672,5,-7.817,0.0302,0.0855,0.000125,0.052,0.931,135.518,r-n-b
38,197142,0.611,0.767,7,-4.835,0.256,0.301,0.0,0.0819,0.337,168.096,turkish
42,252692,0.507,0.503,9,-11.759,0.143,0.642,0.0,0.202,0.605,87.038,mpb
43,214200,0.522,0.526,7,-7.892,0.0334,0.718,0.0,0.102,0.352,145.941,mandopop
37,113235,0.581,0.835,9,-6.026,0.0449,0.254,1.57e-06,0.627,0.492,80.028,forro
1,249478,0.616,0.387,6,-11.813,0.0314,0.227,0.514,0.116,0.435,120.03,punk-rock
21,184495,0.394,0.961,6,-2.763,0.158,0.00805,2.36e-05,0.304,0.279,159.829,hardstyle
37,269343,0.593,0.772,8,-6.336,0.0458,0.0274,0.000537,0.146,0.518,141.316,songwriter
52,271866,0.528,0.615,0,-11.515,0.0365,0.221,0.0,0.197,0.624,136.877,mandopop
52,179826,0.391,0.593,5,-8.999,0.0413,0.7,0.000249,0.0829,0.707,123.986,british
0,244426,0.589,0.492,11,-6.404,0.0258,0.163,0.0,0.0786,0.526,96.016,punk
21,131200,0.331,0.963,9,-4.772,0.233,0.00124,0.0,0.4,0.454,149.34,hardstyle
36,252413,0.677,0.879,8,-5.342,0.0436,0.222,0.0,0.385,0.797,132.857,j-pop
58,153600,0.669,0.776,1,-7.076,0.0358,0.00177,1.31e-05,0.143,0.477,100.019,sad
14,63769,0.22,0.985,8,-3.96,0.109,1.39e-06,0.822,0.353,0.0374,96.081,grindcore
59,215973,0.521,0.933,11,-4.874,0.179,0.034,2.07e-05,0.33,0.607,169.842,j-pop
19,380131,0.234,0.891,11,-5.575,0.0737,1.45e-05,0.467,0.154,0.297,95.022,black-metal
58,120000,0.853,0.511,7,-6.451,0.422,0.188,0.0,0.223,0.795,90.171,hip-hop
30,151780,0.625,0.998,6,-1.952,0.0764,0.0135,0.0,0.797,0.666,128.017,disco
60,178815,0.673,0.405,1,-7.661,0.0499,0.201,0.0,0.0748,0.317,127.892,electro
25,215893,0.812,0.66,10,-7.405,0.0283,0.542,7.98e-06,0.141,0.853,129.831,j-idol
33,145360,0.37,0.382,7,-10.76,0.0271,0.182,0.0,0.364,0.539,89.963,rock-n-roll
37,275440,0.426,0.328,10,-13.847,0.0366,0.727,0.0115,0.247,0.154,92.316,swedish
0,349826,0.508,0.47,0,-9.339,0.0262,0.201,0.0553,0.14,0.69,81.016,country
0,291253,0.395,0.472,3,-6.5,0.0392,0.312,0.0,0.0687,0.188,123.223,latin
37,150213,0.54,0.677,2,-8.598,0.0555,0.777,1.02e-05,0.98,0.944,104.41,samba
0,387333,0.39,0.248,2,-14.52,0.0411,0.986,0.92,0.104,0.15,94.64,classical
36,393448,0.712,0.672,11,-9.309,0.0538,0.111,0.883,0.0864,0.122,121.989,techno
76,146249,0.652,0.855,7,-6.411,0.0775,0.00658,0.409,0.341,0.0834,127.964,trance
26,317146,0.747,0.294,2,-10.272,0.0366,0.956,2.37e-05,0.104,0.412,119.948,acoustic
46,277060,0.652,0.825,1,-6.447,0.0323,0.098,0.00174,0.0796,0.919,143.905,folk
25,354626,0.483,0.501,0,-10.215,0.0587,0.807,0.000217,0.711,0.583,154.884,world-music
22,385320,0.512,0.792,10,-9.886,0.0723,0.00865,0.0159,0.148,0.541,140.507,heavy-metal
39,316804,0.538,0.77,2,-9.23,0.0567,0.0214,0.825,0.134,0.0309,94.0,club
64,173742,0.732,0.864,3,-5.94,0.0378,0.161,1.34e-05,0.367,0.568,118.032,house
67,253983,0.404,0.789,2,-4.516,0.0566,0.0243,0.000231,0.226,0.159,154.858,edm
51,142760,0.804,0.676,9,-3.749,0.236,0.102,0.0,0.235,0.485,89.984,comedy
65,339533,0.637,0.107,5,-18.759,0.0349,0.911,0.00146,0.103,0.296,82.879,psych-rock
0,152571,0.732,0.842,8,-12.88,0.141,0.0171,0.00033,0.0876,0.21,139.93,party
8,78000,0.226,0.599,8,-4.37,0.0539,0.15,0.951,0.731,0.313,109.866,idm
40,265520,0.396,0.843,9,-7.077,0.0467,0.0041,2.46e-06,0.45,0.354,144.011,ambient
41,212893,0.541,0.734,7,-5.493,0.165,0.422,0.0,0.535,0.628,91.991,samba
48,122146,0.699,0.556,9,-8.075,0.27,0.203,6.82e-06,0.336,0.263,88.504,trip-hop
4,187107,0.721,0.769,7,-4.111,0.105,0.0922,0.0,0.0817,0.915,155.932,hip-hop
48,200346,0.702,0.259,2,-9.73,0.0403,0.878,5.34e-06,0.108,0.246,120.102,acoustic
70,161626,0.486,0.986,1,-4.71,0.0818,0.000662,0.048,0.29,0.501,180.085,hardcore
39,175292,0.63,0.82,0,-7.534,0.034,0.218,4.06e-05,0.147,0.397,126.015,dubstep
0,253360,0.521,0.57,9,-5.567,0.0245,0.0254,1.17e-06,0.0757,0.608,169.995,singer-songwriter
27,242760,0.548,0.96,9,-2.138,0.0698,0.242,0.0,0.333,0.841,152.004,j-idol
31,204550,0.203,0.937,2,-2.829,0.0754,0.00446,0.0,0.103,0.285,97.784,j-rock
16,254920,0.66,0.807,8,-8.557,0.0531,0.103,0.662,0.0688,0.754,113.893,afrobeat
15,195706,0.919,0.515,8,-6.995,0.466,0.0884,0.0,0.132,0.798,98.063,club
15,199778,0.89,0.829,11,-4.521,0.252,0.00257,0.00286,0.943,0.827,140.011,drum-and-bass
0,192026,0.574,0.883,9,-6.686,0.136,0.0606,0.0,0.0524,0.692,123.095,samba
7,438426,0.668,0.674,3,-12.947,0.0393,0.000585,0.00879,0.0853,0.391,139.991,detroit-techno
23,244173,0.265,0.373,1,-11.367,0.0298,0.86,9.92e-05,0.765,0.115,87.622,cantopop
24,313726,0.527,0.87,2,-5.746,0.108,0.355,0.000109,0.383,0.306,119.999,goth
1,256545,0.568,0.575,10,-7.769,0.029,0.126,0.0001,0.114,0.333,133.093,disco
65,342023,0.523,0.674,8,-4.832,0.0328,0.771,0.0,0.139,0.239,114.058,pop-film
64,121770,0.573,0.89,5,-3.53,0.214,0.0212,0.0,0.132,0.242,130.251,k-pop
39,243764,0.292,0.45,9,-10.93,0.044,0.747,0.00378,0.0939,0.467,201.54,mpb
